#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
35400656,accessory,2,1,,,1,,
35400656,accessory,4,1,,,1,,
35400659,accessory,1,1,,,1,,
35400659,accessory,2,1,,,1,,
35400659,accessory,4,1,,,1,,
35400660,accessory,1,1,,1,,,
35400660,accessory,3,1,,1,,,
35400660,accessory,4,1,,1,,,
35400661,accessory,1,1,,1,1,,
35400661,accessory,4,1,,1,1,,
35400662,accessory,1,1,,,1,,
35400662,accessory,2,1,,,1,,
35400662,accessory,4,1,,,1,,
35400671,accessory,2,1,1,,,,
35400671,accessory,3,1,1,,,,
35400671,accessory,4,1,1,,,,
35400680,accessory,4,2,1,2,2,,
35400681,accessory,3,1,1,1,,,
35400681,accessory,4,1,1,1,,,
35400686,accessory,1,1,,,1,1,
35400686,accessory,2,1,,,1,1,
35400689,accessory,2,1,1,,,,
35400689,accessory,3,1,1,,,,
35400689,accessory,4,1,1,,,,
35400698,accessory,1,1,,,,1,
35400698,accessory,2,1,,,,1,
35400698,accessory,3,1,,,,1,
35400702,accessory,1,1,,,,1,
35400702,accessory,2,1,,,,1,
35400702,accessory,3,1,,,,1,
35400709,accessory,1,1,,,1,,
35400709,accessory,2,1,,,1,,
35400709,accessory,4,1,,,1,,
35400710,accessory,1,1,,1,,1,
35400710,accessory,3,1,,1,,1,
35400713,accessory,1,1,,1,,1,
35400713,accessory,3,1,,1,,1,
35400714,accessory,1,1,,,1,,
35400714,accessory,2,1,,,1,,
35400714,accessory,4,1,,,1,,
35400715,accessory,1,1,,,,1,
35400715,accessory,2,1,,,,1,
35400715,accessory,3,1,,,,1,
35400716,core,2,2,1,,1,1,
35400723,accessory,1,1,,,1,,
35400723,accessory,2,1,,,1,,
35400723,accessory,4,1,,,1,,
35400734,accessory,1,1,,1,1,,
35400734,accessory,4,1,,1,1,,
35400745,accessory,1,1,,,,1,
35400745,accessory,2,1,,,,1,
35400745,accessory,3,1,,,,1,
35400750,accessory,2,1,1,,,,
35400750,accessory,3,1,1,,,,
35400750,accessory,4,1,1,,,,
35400754,accessory,3,2,1,2,,2,
35400756,accessory,1,1,,,,1,
35400756,accessory,2,1,,,,1,
35400756,accessory,3,1,,,,1,
35400757,accessory,1,1,,1,,1,
35400757,accessory,3,1,,1,,1,
35400759,accessory,1,1,,,,1,
35400759,accessory,2,1,,,,1,
35400759,accessory,3,1,,,,1,
35400760,accessory,1,1,,,1,1,
35400760,accessory,2,1,,,1,1,
35400761,accessory,1,1,,,,1,
35400761,accessory,2,1,,,,1,
35400761,accessory,3,1,,,,1,
35400765,accessory,1,1,,1,,1,
35400765,accessory,3,1,,1,,1,
35400767,accessory,1,1,,,,1,
35400767,accessory,2,1,,,,1,
35400767,accessory,3,1,,,,1,
35400779,accessory,1,1,,,1,,
35400779,accessory,2,1,,,1,,
35400779,accessory,4,1,,,1,,
35400781,accessory,1,1,,,,1,
35400781,accessory,2,1,,,,1,
35400781,accessory,3,1,,,,1,
35400785,accessory,2,1,1,,,,
35400785,accessory,3,1,1,,,,
35400785,accessory,4,1,1,,,,
35400786,accessory,2,1,1,,,,
35400786,accessory,3,1,1,,,,
35400786,accessory,4,1,1,,,,
35400788,accessory,1,1,,1,,,
35400788,accessory,3,1,,1,,,
35400788,accessory,4,1,,1,,,
35400792,accessory,1,1,,,,1,
35400792,accessory,2,1,,,,1,
35400792,accessory,3,1,,,,1,
35400793,accessory,1,1,,1,1,,
35400793,accessory,4,1,,1,1,,
35400795,core,2,2,1,,,,
35400795,core,3,2,1,,,,
35400795,core,4,2,1,,,,
35400796,accessory,2,1,1,,1,,
35400796,accessory,4,1,1,,1,,
35400797,accessory,1,1,,1,,1,
35400797,accessory,3,1,,1,,1,
35400806,accessory,1,1,,,,1,
35400806,accessory,2,1,,,,1,
35400806,accessory,3,1,,,,1,
35400808,accessory,1,1,,,,1,
35400808,accessory,2,1,,,,1,
35400808,accessory,3,1,,,,1,
35400818,accessory,1,1,,,1,1,
35400818,accessory,2,1,,,1,1,
35400820,accessory,1,1,,,1,1,
35400820,accessory,2,1,,,1,1,
35400828,accessory,1,1,,1,1,,
35400828,accessory,4,1,,1,1,,
35400832,accessory,1,1,,1,,,
35400832,accessory,3,1,,1,,,
35400832,accessory,4,1,,1,,,
35400836,core,2,2,1,,,1,
35400836,core,3,2,1,,,1,
35400842,accessory,1,1,,1,,,
35400842,accessory,3,1,,1,,,
35400842,accessory,4,1,,1,,,
35400845,accessory,1,1,,,1,1,
35400845,accessory,2,1,,,1,1,
35400846,accessory,1,1,,,1,1,
35400846,accessory,2,1,,,1,1,
35400852,accessory,1,1,,,1,1,
35400852,accessory,2,1,,,1,1,
35400853,accessory,3,1,1,1,,,
35400853,accessory,4,1,1,1,,,
35400869,core,2,2,1,,,,
35400869,core,3,2,1,,,,
35400869,core,4,2,1,,,,
35400870,core,2,2,1,,,1,
35400870,core,3,2,1,,,1,
35400878,accessory,2,1,1,,,,
35400878,accessory,3,1,1,,,,
35400878,accessory,4,1,1,,,,
35400879,accessory,2,1,1,,1,,
35400879,accessory,4,1,1,,1,,
35400883,accessory,3,7,6,6,,7,
35400887,accessory,3,2,2,2,,,
35400887,accessory,4,2,2,2,,,
35400888,accessory,2,2,1,,2,2,
35400893,accessory,1,1,,1,1,,
35400893,accessory,4,1,,1,1,,
35400903,accessory,1,1,,,1,,
35400903,accessory,2,1,,,1,,
35400903,accessory,4,1,,,1,,
35400925,accessory,1,1,,,1,1,
35400925,accessory,2,1,,,1,1,
35400935,accessory,1,1,,,1,,
35400935,accessory,2,1,,,1,,
35400935,accessory,4,1,,,1,,
35400937,accessory,1,1,,1,,1,
35400937,accessory,3,1,,1,,1,
35400942,core,2,2,1,,1,,
35400942,core,4,2,1,,1,,
35400943,accessory,1,1,,1,,1,
35400943,accessory,3,1,,1,,1,
35400949,accessory,1,1,,,1,,
35400949,accessory,2,1,,,1,,
35400949,accessory,4,1,,,1,,
35400953,accessory,1,1,,,1,,
35400953,accessory,2,1,,,1,,
35400953,accessory,4,1,,,1,,
35400957,core,1,2,,1,1,1,
35400964,accessory,1,1,,,,1,
35400964,accessory,2,1,,,,1,
35400964,accessory,3,1,,,,1,
35400966,accessory,2,1,1,,,,
35400966,accessory,3,1,1,,,,
35400966,accessory,4,1,1,,,,
35400967,accessory,1,1,,1,,1,
35400967,accessory,3,1,,1,,1,
35400971,accessory,1,1,,1,,1,
35400971,accessory,3,1,,1,,1,
35400972,accessory,1,1,,1,,1,
35400972,accessory,3,1,,1,,1,
35400975,accessory,1,1,,,1,1,
35400975,accessory,2,1,,,1,1,
35400988,accessory,1,1,,,1,1,
35400988,accessory,2,1,,,1,1,
35400993,accessory,1,2,,1,2,2,
35400997,accessory,2,2,1,,1,2,
35401003,accessory,1,1,,1,,1,
35401003,accessory,3,1,,1,,1,
35401006,accessory,1,1,,1,,1,
35401006,accessory,3,1,,1,,1,
35401013,accessory,1,1,,1,,,
35401013,accessory,3,1,,1,,,
35401013,accessory,4,1,,1,,,
35401018,accessory,1,1,,1,1,,
35401018,accessory,4,1,,1,1,,
35401023,accessory,2,1,1,,1,,
35401023,accessory,4,1,1,,1,,
35401031,accessory,1,1,,1,,1,
35401031,accessory,3,1,,1,,1,
35401043,accessory,1,1,,,,1,
35401043,accessory,2,1,,,,1,
35401043,accessory,3,1,,,,1,
35401044,accessory,1,1,,,,1,
35401044,accessory,2,1,,,,1,
35401044,accessory,3,1,,,,1,
35401045,accessory,1,1,,,,1,
35401045,accessory,2,1,,,,1,
35401045,accessory,3,1,,,,1,
35401048,accessory,1,1,,1,1,,
35401048,accessory,4,1,,1,1,,
35401054,accessory,1,1,,1,1,,
35401054,accessory,4,1,,1,1,,
35401056,accessory,1,1,,1,,,
35401056,accessory,3,1,,1,,,
35401056,accessory,4,1,,1,,,
35401059,accessory,1,1,,,,1,
35401059,accessory,2,1,,,,1,
35401059,accessory,3,1,,,,1,
35401071,accessory,1,1,,,,1,
35401071,accessory,2,1,,,,1,
35401071,accessory,3,1,,,,1,
35401072,accessory,2,1,1,,1,,
35401072,accessory,4,1,1,,1,,
35401087,accessory,1,2,,1,1,2,
35401088,accessory,4,2,2,1,1,,
35401089,accessory,3,1,1,1,,,
35401089,accessory,4,1,1,1,,,
35401090,accessory,3,2,2,1,,1,
35401091,accessory,1,1,,,,1,
35401091,accessory,2,1,,,,1,
35401091,accessory,3,1,,,,1,
35401108,accessory,1,1,,,1,,
35401108,accessory,2,1,,,1,,
35401108,accessory,4,1,,,1,,
35401109,accessory,2,1,1,,1,,
35401109,accessory,4,1,1,,1,,
35401118,accessory,1,1,,1,,,
35401118,accessory,3,1,,1,,,
35401118,accessory,4,1,,1,,,
35401123,accessory,1,1,,,1,,
35401123,accessory,2,1,,,1,,
35401123,accessory,4,1,,,1,,
35401127,accessory,2,1,1,,,,
35401127,accessory,3,1,1,,,,
35401127,accessory,4,1,1,,,,
35401129,accessory,1,1,,,1,1,
35401129,accessory,2,1,,,1,1,
35401131,accessory,1,1,,1,,1,
35401131,accessory,3,1,,1,,1,
35401148,accessory,1,1,,,1,1,
35401148,accessory,2,1,,,1,1,
35401153,accessory,1,2,,2,1,,
35401153,accessory,4,2,,2,1,,
35401155,accessory,2,1,1,,1,,
35401155,accessory,4,1,1,,1,,
35401156,core,2,2,1,,1,,
35401156,core,4,2,1,,1,,
35401157,core,2,2,1,,1,,
35401157,core,4,2,1,,1,,
35401167,accessory,1,1,,1,,1,
35401167,accessory,3,1,,1,,1,
35401177,accessory,1,1,,,1,1,
35401177,accessory,2,1,,,1,1,
35401179,accessory,1,1,,,1,1,
35401179,accessory,2,1,,,1,1,
35401183,accessory,1,1,,,,1,
35401183,accessory,2,1,,,,1,
35401183,accessory,3,1,,,,1,
35401188,accessory,1,1,,1,,,
35401188,accessory,3,1,,1,,,
35401188,accessory,4,1,,1,,,
35401191,accessory,1,1,,,1,1,
35401191,accessory,2,1,,,1,1,
35401195,accessory,1,1,,,1,1,
35401195,accessory,2,1,,,1,1,
35401196,accessory,1,1,,,1,,
35401196,accessory,2,1,,,1,,
35401196,accessory,4,1,,,1,,
35401206,accessory,1,1,,1,,,
35401206,accessory,3,1,,1,,,
35401206,accessory,4,1,,1,,,
35401212,accessory,1,1,,,1,,
35401212,accessory,2,1,,,1,,
35401212,accessory,4,1,,,1,,
35401217,accessory,1,1,,,1,,
35401217,accessory,2,1,,,1,,
35401217,accessory,4,1,,,1,,
35401233,accessory,1,1,,1,,1,
35401233,accessory,3,1,,1,,1,
35401246,accessory,2,1,1,,,,
35401246,accessory,3,1,1,,,,
35401246,accessory,4,1,1,,,,
35401252,accessory,1,1,,,1,,
35401252,accessory,2,1,,,1,,
35401252,accessory,4,1,,,1,,
35401253,accessory,1,1,,1,,1,
35401253,accessory,3,1,,1,,1,
35401254,accessory,1,1,,1,,1,
35401254,accessory,3,1,,1,,1,
35401260,accessory,1,1,,,1,,
35401260,accessory,2,1,,,1,,
35401260,accessory,4,1,,,1,,
35401261,accessory,2,1,1,,,1,
35401261,accessory,3,1,1,,,1,
35401263,accessory,1,2,,,1,2,
35401263,accessory,2,2,,,1,2,
35401264,accessory,1,2,,1,2,1,
35401267,accessory,1,1,,,1,,
35401267,accessory,2,1,,,1,,
35401267,accessory,4,1,,,1,,
35401272,accessory,1,1,,1,,1,
35401272,accessory,3,1,,1,,1,
35401274,accessory,1,1,,,,1,
35401274,accessory,2,1,,,,1,
35401274,accessory,3,1,,,,1,
35401275,accessory,1,1,,,1,1,
35401275,accessory,2,1,,,1,1,
35401285,accessory,2,1,1,,,,
35401285,accessory,3,1,1,,,,
35401285,accessory,4,1,1,,,,
35401286,accessory,2,1,1,,1,,
35401286,accessory,4,1,1,,1,,
35401289,accessory,1,1,,,1,,
35401289,accessory,2,1,,,1,,
35401289,accessory,4,1,,,1,,
35401290,accessory,1,1,,,1,,
35401290,accessory,2,1,,,1,,
35401290,accessory,4,1,,,1,,
35401291,accessory,1,1,,1,,1,
35401291,accessory,3,1,,1,,1,
35401322,accessory,1,1,,,1,,
35401322,accessory,2,1,,,1,,
35401322,accessory,4,1,,,1,,
35401323,accessory,1,1,,1,,1,
35401323,accessory,3,1,,1,,1,
35401324,accessory,1,1,,,1,,
35401324,accessory,2,1,,,1,,
35401324,accessory,4,1,,,1,,
35401325,accessory,1,1,,,1,,
35401325,accessory,2,1,,,1,,
35401325,accessory,4,1,,,1,,
35401326,accessory,1,1,,,1,,
35401326,accessory,2,1,,,1,,
35401326,accessory,4,1,,,1,,
35401327,accessory,1,1,,,1,1,
35401327,accessory,2,1,,,1,1,
35401331,accessory,1,1,,,1,,
35401331,accessory,2,1,,,1,,
35401331,accessory,4,1,,,1,,
35401333,accessory,4,4,3,4,4,,
35401343,accessory,1,1,,1,1,,
35401343,accessory,4,1,,1,1,,
35401353,core,2,2,1,,1,1,
35401359,accessory,1,1,,1,1,,
35401359,accessory,4,1,,1,1,,
35401374,core,1,2,,1,1,1,
35401375,accessory,2,1,1,,,,
35401375,accessory,3,1,1,,,,
35401375,accessory,4,1,1,,,,
35401385,accessory,3,2,1,2,,2,
35401390,accessory,2,1,1,,,,
35401390,accessory,3,1,1,,,,
35401390,accessory,4,1,1,,,,
35401410,accessory,1,1,,,,1,
35401410,accessory,2,1,,,,1,
35401410,accessory,3,1,,,,1,
35401413,accessory,1,1,,,,1,
35401413,accessory,2,1,,,,1,
35401413,accessory,3,1,,,,1,
35401415,accessory,1,1,,,,1,
35401415,accessory,2,1,,,,1,
35401415,accessory,3,1,,,,1,
35401427,accessory,1,1,,,1,,
35401427,accessory,2,1,,,1,,
35401427,accessory,4,1,,,1,,
35401428,accessory,1,1,,,1,1,
35401428,accessory,2,1,,,1,1,
35401434,accessory,1,1,,,,1,
35401434,accessory,2,1,,,,1,
35401434,accessory,3,1,,,,1,
35401439,accessory,1,1,,,1,1,
35401439,accessory,2,1,,,1,1,
35401440,accessory,1,1,,,1,1,
35401440,accessory,2,1,,,1,1,
35401452,accessory,1,1,,1,,,
35401452,accessory,3,1,,1,,,
35401452,accessory,4,1,,1,,,
35401467,accessory,1,1,,,1,,
35401467,accessory,2,1,,,1,,
35401467,accessory,4,1,,,1,,
35401481,core,1,2,,1,1,1,
35401496,accessory,1,1,,1,,,
35401496,accessory,3,1,,1,,,
35401496,accessory,4,1,,1,,,
35401498,accessory,1,1,,1,1,,
35401498,accessory,4,1,,1,1,,
35401503,accessory,1,1,,,1,1,
35401503,accessory,2,1,,,1,1,
35401510,accessory,1,1,,,1,1,
35401510,accessory,2,1,,,1,1,
35401529,core,2,2,1,,1,,
35401529,core,4,2,1,,1,,
35401533,core,2,2,1,,1,1,
35401535,core,1,2,,1,1,1,
35401539,accessory,1,1,,,1,,
35401539,accessory,2,1,,,1,,
35401539,accessory,4,1,,,1,,
35401544,accessory,1,1,,1,,1,
35401544,accessory,3,1,,1,,1,
35401548,accessory,1,1,,1,,1,
35401548,accessory,3,1,,1,,1,
35401549,accessory,2,1,1,,,1,
35401549,accessory,3,1,1,,,1,
35401551,accessory,2,1,1,,,1,
35401551,accessory,3,1,1,,,1,
35401564,core,1,2,,1,1,1,
35401573,accessory,1,1,,,1,1,
35401573,accessory,2,1,,,1,1,
35401574,core,1,2,,1,,,
35401574,core,3,2,,1,,,
35401574,core,4,2,,1,,,
35401578,accessory,1,1,,1,1,,
35401578,accessory,4,1,,1,1,,
35401579,accessory,2,1,1,,1,,
35401579,accessory,4,1,1,,1,,
35401581,accessory,1,1,,,,1,
35401581,accessory,2,1,,,,1,
35401581,accessory,3,1,,,,1,
35401582,accessory,1,1,,,,1,
35401582,accessory,2,1,,,,1,
35401582,accessory,3,1,,,,1,
35401589,accessory,1,1,,1,,1,
35401589,accessory,3,1,,1,,1,
35401591,accessory,1,1,,1,,1,
35401591,accessory,3,1,,1,,1,
35401592,accessory,2,1,1,,1,,
35401592,accessory,4,1,1,,1,,
35401609,accessory,2,1,1,,,,
35401609,accessory,3,1,1,,,,
35401609,accessory,4,1,1,,,,
35401612,accessory,1,1,,,1,1,
35401612,accessory,2,1,,,1,1,
35401616,accessory,1,1,,1,,1,
35401616,accessory,3,1,,1,,1,
35401617,accessory,1,1,,,,1,
35401617,accessory,2,1,,,,1,
35401617,accessory,3,1,,,,1,
35401618,accessory,1,1,,,,1,
35401618,accessory,2,1,,,,1,
35401618,accessory,3,1,,,,1,
35401619,accessory,1,1,,,1,,
35401619,accessory,2,1,,,1,,
35401619,accessory,4,1,,,1,,
35401620,accessory,1,1,,,1,,
35401620,accessory,2,1,,,1,,
35401620,accessory,4,1,,,1,,
35401621,accessory,1,1,,,1,,
35401621,accessory,2,1,,,1,,
35401621,accessory,4,1,,,1,,
35401624,accessory,1,1,,,1,1,
35401624,accessory,2,1,,,1,1,
35401628,accessory,1,1,,,1,,
35401628,accessory,2,1,,,1,,
35401628,accessory,4,1,,,1,,
35401629,accessory,1,1,,,,1,
35401629,accessory,2,1,,,,1,
35401629,accessory,3,1,,,,1,
35401630,accessory,1,1,,1,,,
35401630,accessory,3,1,,1,,,
35401630,accessory,4,1,,1,,,
35401633,accessory,1,1,,1,,,
35401633,accessory,3,1,,1,,,
35401633,accessory,4,1,,1,,,
35401647,accessory,1,1,,1,,,
35401647,accessory,3,1,,1,,,
35401647,accessory,4,1,,1,,,
35401665,accessory,2,2,1,,2,1,
35401673,accessory,1,1,,,1,,
35401673,accessory,2,1,,,1,,
35401673,accessory,4,1,,,1,,
35401675,accessory,1,1,,,1,,
35401675,accessory,2,1,,,1,,
35401675,accessory,4,1,,,1,,
35401676,accessory,1,1,,,1,,
35401676,accessory,2,1,,,1,,
35401676,accessory,4,1,,,1,,
35401682,accessory,2,1,1,,,1,
35401682,accessory,3,1,1,,,1,
35401687,accessory,1,1,,1,,1,
35401687,accessory,3,1,,1,,1,
35401692,accessory,2,1,1,,1,,
35401692,accessory,4,1,1,,1,,
35401700,core,1,2,,1,1,1,
35401701,core,1,3,,2,2,2,
35401702,accessory,2,1,1,,1,,
35401702,accessory,4,1,1,,1,,
35401705,core,3,2,1,1,,1,
35401707,accessory,1,1,,1,,1,
35401707,accessory,3,1,,1,,1,
35401711,core,2,2,1,,1,,
35401711,core,4,2,1,,1,,
35401712,accessory,1,1,,1,,1,
35401712,accessory,3,1,,1,,1,
35401713,accessory,1,1,,1,,,
35401713,accessory,3,1,,1,,,
35401713,accessory,4,1,,1,,,
35401719,accessory,1,1,,1,,1,
35401719,accessory,3,1,,1,,1,
35401725,accessory,1,1,,1,1,,
35401725,accessory,4,1,,1,1,,
35401727,accessory,2,2,2,,1,,
35401727,accessory,4,2,2,,1,,
35401728,accessory,1,1,,1,,1,
35401728,accessory,3,1,,1,,1,
35401753,accessory,2,1,1,,,,
35401753,accessory,3,1,1,,,,
35401753,accessory,4,1,1,,,,
35401754,accessory,2,1,1,,1,,
35401754,accessory,4,1,1,,1,,
35401758,accessory,1,1,,1,,,
35401758,accessory,3,1,,1,,,
35401758,accessory,4,1,,1,,,
35401764,accessory,1,1,,,,1,
35401764,accessory,2,1,,,,1,
35401764,accessory,3,1,,,,1,
35401765,accessory,2,1,1,,,1,
35401765,accessory,3,1,1,,,1,
35401779,accessory,1,1,,1,,,
35401779,accessory,3,1,,1,,,
35401779,accessory,4,1,,1,,,
35401792,accessory,1,1,,1,,,
35401792,accessory,3,1,,1,,,
35401792,accessory,4,1,,1,,,
35401794,accessory,1,1,,1,,1,
35401794,accessory,3,1,,1,,1,
35401798,accessory,1,1,,1,,1,
35401798,accessory,3,1,,1,,1,
35401808,accessory,2,1,1,,,1,
35401808,accessory,3,1,1,,,1,
35401811,accessory,1,1,,,1,,
35401811,accessory,2,1,,,1,,
35401811,accessory,4,1,,,1,,
35401812,accessory,1,1,,,,1,
35401812,accessory,2,1,,,,1,
35401812,accessory,3,1,,,,1,
35401814,accessory,1,1,,,,1,
35401814,accessory,2,1,,,,1,
35401814,accessory,3,1,,,,1,
35401824,accessory,1,1,,1,1,,
35401824,accessory,4,1,,1,1,,
35401838,accessory,1,1,,1,1,,
35401838,accessory,4,1,,1,1,,
35401844,core,1,2,,1,1,1,
35401848,accessory,1,1,,,,1,
35401848,accessory,2,1,,,,1,
35401848,accessory,3,1,,,,1,
35401878,accessory,2,1,1,,,,
35401878,accessory,3,1,1,,,,
35401878,accessory,4,1,1,,,,
35401891,accessory,1,1,,1,,1,
35401891,accessory,3,1,,1,,1,
35401903,accessory,2,3,2,,,3,
35401903,accessory,3,3,2,,,3,
35401904,accessory,3,4,3,4,,4,
35401905,accessory,1,1,,,,1,
35401905,accessory,2,1,,,,1,
35401905,accessory,3,1,,,,1,
35401913,accessory,1,1,,1,,1,
35401913,accessory,3,1,,1,,1,
35401916,accessory,1,1,,1,1,,
35401916,accessory,4,1,,1,1,,
35401922,accessory,2,1,1,,,,
35401922,accessory,3,1,1,,,,
35401922,accessory,4,1,1,,,,
35401930,accessory,3,1,1,1,,,
35401930,accessory,4,1,1,1,,,
35401933,accessory,1,1,,1,,,
35401933,accessory,3,1,,1,,,
35401933,accessory,4,1,,1,,,
35401935,accessory,1,1,,,,1,
35401935,accessory,2,1,,,,1,
35401935,accessory,3,1,,,,1,
35401936,accessory,2,2,2,,1,2,
35401976,core,4,2,1,1,1,,
35401977,accessory,1,1,,,1,1,
35401977,accessory,2,1,,,1,1,
35401989,accessory,1,1,,1,,,
35401989,accessory,3,1,,1,,,
35401989,accessory,4,1,,1,,,
35401990,accessory,2,1,1,,,,
35401990,accessory,3,1,1,,,,
35401990,accessory,4,1,1,,,,
35401993,accessory,1,1,,,1,,
35401993,accessory,2,1,,,1,,
35401993,accessory,4,1,,,1,,
35401994,accessory,2,1,1,,1,,
35401994,accessory,4,1,1,,1,,
35402001,core,1,2,,1,1,1,
35402013,accessory,1,1,,1,,,
35402013,accessory,3,1,,1,,,
35402013,accessory,4,1,,1,,,
35402036,accessory,1,1,,,1,1,
35402036,accessory,2,1,,,1,1,
35402044,accessory,1,1,,,,1,
35402044,accessory,2,1,,,,1,
35402044,accessory,3,1,,,,1,
35402052,accessory,1,1,,1,,1,
35402052,accessory,3,1,,1,,1,
35402054,accessory,1,1,,,1,,
35402054,accessory,2,1,,,1,,
35402054,accessory,4,1,,,1,,
35402059,core,1,3,,2,2,2,
35402060,core,1,2,,1,1,1,
35402097,accessory,1,1,,,1,,
35402097,accessory,2,1,,,1,,
35402097,accessory,4,1,,,1,,
35402103,accessory,1,1,,,,1,
35402103,accessory,2,1,,,,1,
35402103,accessory,3,1,,,,1,
35402104,accessory,1,1,,,1,,
35402104,accessory,2,1,,,1,,
35402104,accessory,4,1,,,1,,
35402110,accessory,1,1,,,1,,
35402110,accessory,2,1,,,1,,
35402110,accessory,4,1,,,1,,
35402111,accessory,1,1,,,1,1,
35402111,accessory,2,1,,,1,1,
35402116,accessory,1,1,,,,1,
35402116,accessory,2,1,,,,1,
35402116,accessory,3,1,,,,1,
35402117,accessory,1,1,,,1,1,
35402117,accessory,2,1,,,1,1,
35402118,accessory,1,1,,1,,,
35402118,accessory,3,1,,1,,,
35402118,accessory,4,1,,1,,,
35402122,accessory,1,1,,,1,,
35402122,accessory,2,1,,,1,,
35402122,accessory,4,1,,,1,,
35402123,accessory,2,1,1,,1,,
35402123,accessory,4,1,1,,1,,
35402128,accessory,1,1,,,,1,
35402128,accessory,2,1,,,,1,
35402128,accessory,3,1,,,,1,
35402131,accessory,1,1,,,,1,
35402131,accessory,2,1,,,,1,
35402131,accessory,3,1,,,,1,
35402135,accessory,1,1,,,1,1,
35402135,accessory,2,1,,,1,1,
35402138,accessory,2,1,1,,,1,
35402138,accessory,3,1,1,,,1,
35402139,accessory,1,1,,1,,1,
35402139,accessory,3,1,,1,,1,
35402140,accessory,2,1,1,,1,,
35402140,accessory,4,1,1,,1,,
35402148,accessory,2,1,1,,,,
35402148,accessory,3,1,1,,,,
35402148,accessory,4,1,1,,,,
35402164,accessory,1,1,,,1,,
35402164,accessory,2,1,,,1,,
35402164,accessory,4,1,,,1,,
35402165,accessory,1,1,,1,,1,
35402165,accessory,3,1,,1,,1,
35402184,accessory,2,1,1,,,,
35402184,accessory,3,1,1,,,,
35402184,accessory,4,1,1,,,,
35402190,core,1,2,,1,1,,
35402190,core,4,2,,1,1,,
35402193,accessory,1,1,,1,,,
35402193,accessory,3,1,,1,,,
35402193,accessory,4,1,,1,,,
35402196,core,1,2,,1,1,1,
35402197,accessory,1,1,,1,,1,
35402197,accessory,3,1,,1,,1,
35402199,accessory,1,1,,,1,,
35402199,accessory,2,1,,,1,,
35402199,accessory,4,1,,,1,,
35402213,accessory,2,1,1,,,,
35402213,accessory,3,1,1,,,,
35402213,accessory,4,1,1,,,,
35402215,core,1,2,,1,1,1,
35402220,accessory,1,1,,1,1,,
35402220,accessory,4,1,,1,1,,
35402222,accessory,2,1,1,,,,
35402222,accessory,3,1,1,,,,
35402222,accessory,4,1,1,,,,
35402227,accessory,1,1,,,,1,
35402227,accessory,2,1,,,,1,
35402227,accessory,3,1,,,,1,
35402229,accessory,1,1,,,,1,
35402229,accessory,2,1,,,,1,
35402229,accessory,3,1,,,,1,
35402240,core,1,2,,1,1,1,
35402241,accessory,1,1,,,,1,
35402241,accessory,2,1,,,,1,
35402241,accessory,3,1,,,,1,
35402242,accessory,1,1,,,1,,
35402242,accessory,2,1,,,1,,
35402242,accessory,4,1,,,1,,
35402267,core,4,2,1,1,1,,
35402269,accessory,1,1,,,,1,
35402269,accessory,2,1,,,,1,
35402269,accessory,3,1,,,,1,
35402274,core,2,2,1,,,,
35402274,core,3,2,1,,,,
35402274,core,4,2,1,,,,
35402279,core,1,2,,1,1,1,
35402290,accessory,1,1,,,,1,
35402290,accessory,2,1,,,,1,
35402290,accessory,3,1,,,,1,
35402299,accessory,1,1,,,1,,
35402299,accessory,2,1,,,1,,
35402299,accessory,4,1,,,1,,
35402300,accessory,2,1,1,,1,,
35402300,accessory,4,1,1,,1,,
35402302,accessory,1,1,,,1,,
35402302,accessory,2,1,,,1,,
35402302,accessory,4,1,,,1,,
35402313,accessory,1,1,,,,1,
35402313,accessory,2,1,,,,1,
35402313,accessory,3,1,,,,1,
35402314,accessory,1,1,,,,1,
35402314,accessory,2,1,,,,1,
35402314,accessory,3,1,,,,1,
35402318,accessory,1,1,,,,1,
35402318,accessory,2,1,,,,1,
35402318,accessory,3,1,,,,1,
35402321,accessory,1,1,,,,1,
35402321,accessory,2,1,,,,1,
35402321,accessory,3,1,,,,1,
35402329,accessory,1,1,,,,1,
35402329,accessory,2,1,,,,1,
35402329,accessory,3,1,,,,1,
35402330,accessory,1,1,,1,1,,
35402330,accessory,4,1,,1,1,,
35402332,core,1,2,,1,1,1,
35402336,accessory,1,1,,,1,,
35402336,accessory,2,1,,,1,,
35402336,accessory,4,1,,,1,,
35402337,accessory,2,1,1,,,1,
35402337,accessory,3,1,1,,,1,
35402338,accessory,2,1,1,,,1,
35402338,accessory,3,1,1,,,1,
35402343,accessory,1,1,,1,,1,
35402343,accessory,3,1,,1,,1,
35402345,accessory,2,2,2,,1,1,
35402346,accessory,2,1,1,,1,,
35402346,accessory,4,1,1,,1,,
35402353,accessory,1,1,,1,,1,
35402353,accessory,3,1,,1,,1,
35402356,accessory,1,1,,1,,1,
35402356,accessory,3,1,,1,,1,
35402358,accessory,1,1,,,1,1,
35402358,accessory,2,1,,,1,1,
35402359,accessory,1,1,,,,1,
35402359,accessory,2,1,,,,1,
35402359,accessory,3,1,,,,1,
35402363,accessory,2,1,1,,,,
35402363,accessory,3,1,1,,,,
35402363,accessory,4,1,1,,,,
35402364,accessory,1,1,,,1,1,
35402364,accessory,2,1,,,1,1,
35402376,accessory,1,1,,1,1,,
